2022/10/18,04:38:43,1,4,6,5
2022/10/18,04:38:54,1,4,6,5
2022/10/18,04:38:55,1,4,6,5
2022/10/18,04:38:55,1,4,6,5
2022/10/18,04:38:55,1,4,6,5
2022/10/18,04:38:55,1,4,6,5
2022/10/18,04:38:56,1,4,6,5
2022/10/18,04:38:57,1,4,6,5
2022/10/18,04:38:57,1,4,6,5
2022/10/18,04:38:57,1,4,6,5
2022/10/18,04:38:57,1,4,6,5
2022/10/18,04:38:57,1,4,6,5
2022/10/18,04:38:57,1,4,6,5
2022/10/18,04:38:58,1,4,6,5
2022/10/18,04:38:58,1,4,6,5
